avg_loss,epoch,los_group,pretrained_path,test_acc,test_f1,test_precision,test_recall,train_acc,train_f1,train_precision,train_recall
2.244639822487363,1,10-percentile,None,0.2105353761404717,0.12923550504475356,0.18291570022599646,0.2105353761404717,0.1841044064814136,0.13234736770985323,0.13998330475895351,0.1841044064814136
2.059201360194597,2,10-percentile,None,0.1941814425890859,0.17002124528168924,0.1767426100679883,0.1941814425890859,0.2621893100667204,0.2350994453303268,0.25334458952102834,0.2621893100667204
1.830585724072107,3,10-percentile,None,0.1886727491823033,0.1779607113794696,0.183822075462106,0.1886727491823033,0.38301928293863186,0.3733331848109845,0.3789069882855563,0.38301928293863186
1.530240441812554,4,10-percentile,None,0.1876398691685316,0.1850139951019044,0.19643144963590875,0.1876398691685316,0.5201261089522692,0.5159033809923035,0.5187882146443038,0.5201261089522692
1.2238507986033764,5,10-percentile,None,0.18264761576863486,0.18241734510371202,0.18981338047844146,0.18264761576863486,0.6478480827040105,0.6461748958593909,0.6480697180407452,0.6478480827040105
0.9627756115470572,6,10-percentile,None,0.18385264245136856,0.18267864156356536,0.18462209801719515,0.18385264245136856,0.7412566903731945,0.7408562675792302,0.7416748499980611,0.7412566903731945
0.7327062142840123,7,10-percentile,None,0.15441556205887416,0.15884246805191868,0.17077219694710938,0.15441556205887416,0.8139159762445927,0.8136425499105145,0.814064656059969,0.8139159762445927
