avg_loss,epoch,los_group,pretrained_path,test_acc,test_f1,test_precision,test_recall,train_acc,train_f1,train_precision,train_recall
0.34401116165800855,1,95-percentile,None,0.9450852126011362,0.0,0.0,0.0,0.9489698658259403,0.0028653295128939827,0.125,0.0014492753623188406
0.32233758226711123,2,95-percentile,None,0.9449130659321742,0.0,0.0,0.0,0.9495564190923088,0.005780346820809248,1.0,0.002898550724637681
0.2732500734588986,3,95-percentile,None,0.9445687725942503,0.035928143712574856,0.4,0.018808777429467086,0.9513160788914143,0.07777777777777777,0.9333333333333333,0.04057971014492753
