avg_loss,epoch,los_group,pretrained_path,test_acc,test_ami,test_ari,test_mi,test_mmi,test_v_measure,train_acc,train_ami,train_ari,train_mi,train_mmi,train_v_measure
1.61367840796,1,30-percentile,,0.418997271487,0.106681699159,0.0926177334781,0.154341896613,0.128871935221,0.126697460913,0.419537691402,0.0705160164283,0.0771932887895,0.100778379844,0.0828795006695,0.0818825959783
1.6053188949,2,30-percentile,,0.416268758527,0.0974759007314,0.0842730283547,0.14175186457,0.112213627454,0.111247666391,0.509496466431,0.146526512018,0.165003423599,0.208748160637,0.168373783759,0.166817738269
1.53067497859,3,30-percentile,,0.416268758527,0.0818049481707,0.077234322563,0.119198337449,0.094945365845,0.0940500742858,0.597173144876,0.211545654954,0.256112915045,0.301101624736,0.238349506416,0.236707684508
1.32555412756,4,30-percentile,,0.406377899045,0.0837196731705,0.0727445521205,0.121902387248,0.0905413734012,0.0903327831339,0.681316254417,0.300855170007,0.370260412392,0.427954988104,0.32692831869,0.325828394653
1.30724107475,1,30-percentile,/media/tuanta/USB/hattt/models/skipgram_ce_nm_ws_180_dim_100_epoch_1.vec,0.407060027285,0.0870880349209,0.0823447172896,0.126409098107,0.108310430046,0.10594691782,0.420053003534,0.0682661510769,0.0744464470268,0.0974321065254,0.0799096569272,0.0789814385545
1.24129173463,2,30-percentile,/media/tuanta/USB/hattt/models/skipgram_ce_nm_ws_180_dim_100_epoch_1.vec,0.408935879945,0.107298644313,0.0874578205159,0.155537634934,0.118539464949,0.11802080825,0.445671378092,0.103784771478,0.106148909198,0.147884978788,0.118137440169,0.117193512148
1.21024283451,3,30-percentile,/media/tuanta/USB/hattt/models/skipgram_ce_nm_ws_180_dim_100_epoch_1.vec,0.431275579809,0.109252550312,0.100795651905,0.158358108476,0.127398947279,0.126019572165,0.458333333333,0.114694763805,0.115533886696,0.163528617244,0.12886641545,0.128044991894
1.17710563207,4,30-percentile,/media/tuanta/USB/hattt/models/skipgram_ce_nm_ws_180_dim_100_epoch_1.vec,0.424795361528,0.110687419522,0.0958607576421,0.160760083635,0.124846690934,0.124060347489,0.475338633687,0.125689421393,0.127340341203,0.179135844298,0.139410685035,0.138706791444
1.14312498618,5,30-percentile,/media/tuanta/USB/hattt/models/skipgram_ce_nm_ws_180_dim_100_epoch_1.vec,0.429058663029,0.115808585138,0.0919392306666,0.168119242684,0.125900677216,0.12553624966,0.495067726737,0.143162162807,0.142428737972,0.203952895552,0.156245533381,0.155683299172
1.09970297479,6,30-percentile,/media/tuanta/USB/hattt/models/skipgram_ce_nm_ws_180_dim_100_epoch_1.vec,0.430593451569,0.102786502325,0.0938483566484,0.149370129114,0.114892306077,0.114286405907,0.517299764429,0.165077304841,0.16108606352,0.235082627829,0.178178487076,0.177688187523
